word/0/lemma/analysis/0/_morph,word/0/lemma/_id,word/0/lemma/_entry,word/0/lemma/_POS,word/0/lemma/_TreeTagger,word/0/lemma/_disambiguated,word/0/_form,word/0/_id,word/1/lemma/analysis/0/_morph,word/1/lemma/_id,word/1/lemma/_entry,word/1/lemma/_POS,word/1/lemma/_TreeTagger,word/1/lemma/_disambiguated,word/1/_form,word/1/_id,word/2/lemma/analysis/0/_morph,word/2/lemma/_id,word/2/lemma/_entry,word/2/lemma/_POS,word/2/lemma/_TreeTagger,word/2/lemma/_disambiguated,word/2/_form,word/2/_id,word/3/lemma/analysis/0/_morph,word/3/lemma/_id,word/3/lemma/_entry,word/3/lemma/_POS,word/3/lemma/_disambiguated,word/3/lemma/_TreeTagger,word/3/_form,word/3/_id,word/4/lemma/analysis/0/_morph,word/4/lemma/analysis/1/_morph,word/4/lemma/analysis/2/_morph,word/4/lemma/analysis/3/_morph,word/4/lemma/_id,word/4/lemma/_entry,word/4/lemma/_POS,word/4/lemma/_disambiguated,word/4/lemma/_TreeTagger,word/4/_form,word/4/_id,word/5/lemma/analysis/0/_morph,word/5/lemma/analysis/1/_morph,word/5/lemma/_id,word/5/lemma/_entry,word/5/lemma/_POS,word/5/lemma/_TreeTagger,word/5/lemma/_disambiguated,word/5/_form,word/5/_id,word/6/lemma/analysis/0/_morph,word/6/lemma/_id,word/6/lemma/_entry,word/6/lemma/_POS,word/6/lemma/_TreeTagger,word/6/lemma/_disambiguated,word/6/_form,word/6/_id,word/7/lemma/analysis/0/_morph,word/7/lemma/analysis/1/_morph,word/7/lemma/_id,word/7/lemma/_entry,word/7/lemma/_POS,word/7/lemma/_disambiguated,word/7/lemma/_TreeTagger,word/7/_form,word/7/_id,word/8/lemma/analysis/0/_morph,word/8/lemma/_id,word/8/lemma/_entry,word/8/lemma/_POS,word/8/lemma/_TreeTagger,word/8/lemma/_disambiguated,word/8/_form,word/8/_id,word/9/lemma/analysis/0/_morph,word/9/lemma/_id,word/9/lemma/_entry,word/9/lemma/_POS,word/9/lemma/_disambiguated,word/9/lemma/_TreeTagger,word/9/_form,word/9/_id,word/10/lemma/analysis/0/_morph,word/10/lemma/analysis/1/_morph,word/10/lemma/_id,word/10/lemma/_entry,word/10/lemma/_POS,word/10/lemma/_TreeTagger,word/10/lemma/_disambiguated,word/10/_form,word/10/_id,word/11/lemma/analysis/0/_morph,word/11/lemma/_id,word/11/lemma/_entry,word/11/lemma/_POS,word/11/lemma/_TreeTagger,word/11/lemma/_disambiguated,word/11/_form,word/11/_id,word/12/lemma/analysis/0/_morph,word/12/lemma/_id,word/12/lemma/_entry,word/12/lemma/_POS,word/12/lemma/_TreeTagger,word/12/lemma/_disambiguated,word/12/_form,word/12/_id,word/13/lemma/analysis/0/_morph,word/13/lemma/analysis/1/_morph,word/13/lemma/analysis/2/_morph,word/13/lemma/analysis/3/_morph,word/13/lemma/_id,word/13/lemma/_entry,word/13/lemma/_POS,word/13/lemma/_TreeTagger,word/13/lemma/_disambiguated,word/13/_form,word/13/_id,word/14/lemma/analysis/0/_morph,word/14/lemma/_id,word/14/lemma/_entry,word/14/lemma/_POS,word/14/lemma/_TreeTagger,word/14/lemma/_disambiguated,word/14/_form,word/14/_id,word/15/lemma/analysis/0/_morph,word/15/lemma/_id,word/15/lemma/_entry,word/15/lemma/_POS,word/15/lemma/_TreeTagger,word/15/lemma/_disambiguated,word/15/_form,word/15/_id,word/16/lemma/analysis/0/_morph,word/16/lemma/analysis/1/_morph,word/16/lemma/analysis/2/_morph,word/16/lemma/analysis/3/_morph,word/16/lemma/_id,word/16/lemma/_entry,word/16/lemma/_POS,word/16/lemma/_TreeTagger,word/16/lemma/_disambiguated,word/16/_form,word/16/_id,word/17/lemma/analysis/0/_morph,word/17/lemma/_id,word/17/lemma/_entry,word/17/lemma/_POS,word/17/lemma/_disambiguated,word/17/lemma/_TreeTagger,word/17/_form,word/17/_id,punct/0/_mark,punct/1/_mark,punct/2/_mark,_id,_location,word/6/lemma/analysis/1/_morph,word/14/lemma/analysis/1/_morph,word/15/lemma/analysis/1/_morph,word/18/lemma/analysis/0/_morph,word/18/lemma/_id,word/18/lemma/_entry,word/18/lemma/_POS,word/18/lemma/_TreeTagger,word/18/lemma/_disambiguated,word/18/_form,word/18/_id,word/19/lemma/analysis/0/_morph,word/19/lemma/_id,word/19/lemma/_entry,word/19/lemma/_POS,word/19/lemma/_TreeTagger,word/19/lemma/_disambiguated,word/19/_form,word/19/_id,word/20/lemma/analysis/0/_morph,word/20/lemma/_id,word/20/lemma/_entry,word/20/lemma/_POS,word/20/lemma/_disambiguated,word/20/lemma/_TreeTagger,word/20/_form,word/20/_id,word/21/lemma/analysis/0/_morph,word/21/lemma/analysis/1/_morph,word/21/lemma/_id,word/21/lemma/_entry,word/21/lemma/_POS,word/21/lemma/_TreeTagger,word/21/lemma/_disambiguated,word/21/_form,word/21/_id,word/22/lemma/analysis/0/_morph,word/22/lemma/_id,word/22/lemma/_entry,word/22/lemma/_POS,word/22/lemma/_TreeTagger,word/22/lemma/_disambiguated,word/22/_form,word/22/_id,word/23/lemma/analysis/0/_morph,word/23/lemma/_id,word/23/lemma/_entry,word/23/lemma/_POS,word/23/lemma/_TreeTagger,word/23/lemma/_disambiguated,word/23/_form,word/23/_id,word/24/lemma/analysis/0/_morph,word/24/lemma/_id,word/24/lemma/_entry,word/24/lemma/_POS,word/24/lemma/_TreeTagger,word/24/lemma/_disambiguated,word/24/_form,word/24/_id,word/25/lemma/analysis/0/_morph,word/25/lemma/_id,word/25/lemma/_entry,word/25/lemma/_POS,word/25/lemma/_TreeTagger,word/25/lemma/_disambiguated,word/25/_form,word/25/_id,word/26/lemma/analysis/0/_morph,word/26/lemma/analysis/1/_morph,word/26/lemma/analysis/2/_morph,word/26/lemma/analysis/3/_morph,word/26/lemma/analysis/4/_morph,word/26/lemma/_id,word/26/lemma/_entry,word/26/lemma/_POS,word/26/lemma/_TreeTagger,word/26/lemma/_disambiguated,word/26/_form,word/26/_id,word/27/lemma/analysis/0/_morph,word/27/lemma/analysis/1/_morph,word/27/lemma/analysis/2/_morph,word/27/lemma/_id,word/27/lemma/_entry,word/27/lemma/_POS,word/27/lemma/_disambiguated,word/27/lemma/_TreeTagger,word/27/_form,word/27/_id,punct/3/_mark,punct/4/_mark,word/6/lemma/analysis/2/_morph,word/6/lemma/analysis/3/_morph,word/6/lemma/analysis/4/_morph,word/6/lemma/analysis/5/_morph,word/6/lemma/analysis/6/_morph,word/9/lemma/analysis/1/_morph,word/12/lemma/analysis/1/_morph,word/20/lemma/analysis/1/_morph,word/20/lemma/analysis/2/_morph,word/20/lemma/analysis/3/_morph,word/20/lemma/analysis/4/_morph,word/20/lemma/analysis/5/_morph,word/20/lemma/analysis/6/_morph,word/23/lemma/analysis/1/_morph,word/24/lemma/analysis/1/_morph,word/24/lemma/analysis/2/_morph,word/28/lemma/analysis/0/_morph,word/28/lemma/_id,word/28/lemma/_entry,word/28/lemma/_POS,word/28/lemma/_disambiguated,word/28/lemma/_TreeTagger,word/28/_form,word/28/_id,word/29/lemma/analysis/0/_morph,word/29/lemma/analysis/1/_morph,word/29/lemma/analysis/2/_morph,word/29/lemma/_id,word/29/lemma/_entry,word/29/lemma/_POS,word/29/lemma/_disambiguated,word/29/lemma/_TreeTagger,word/29/_form,word/29/_id,word/30/lemma/analysis/0/_morph,word/30/lemma/_id,word/30/lemma/_entry,word/30/lemma/_POS,word/30/lemma/_TreeTagger,word/30/lemma/_disambiguated,word/30/_form,word/30/_id,word/31/lemma/analysis/0/_morph,word/31/lemma/_id,word/31/lemma/_entry,word/31/lemma/_POS,word/31/lemma/_TreeTagger,word/31/lemma/_disambiguated,word/31/_form,word/31/_id,word/32/lemma/analysis/0/_morph,word/32/lemma/_id,word/32/lemma/_entry,word/32/lemma/_POS,word/32/lemma/_TreeTagger,word/32/lemma/_disambiguated,word/32/_form,word/32/_id,word/33/lemma/analysis/0/_morph,word/33/lemma/_id,word/33/lemma/_entry,word/33/lemma/_POS,word/33/lemma/_TreeTagger,word/33/lemma/_disambiguated,word/33/_form,word/33/_id,word/34/lemma/analysis/0/_morph,word/34/lemma/_id,word/34/lemma/_entry,word/34/lemma/_POS,word/34/lemma/_TreeTagger,word/34/lemma/_disambiguated,word/34/_form,word/34/_id,punct/5/_mark,word/2/lemma/analysis/1/_morph,word/8/lemma/analysis/1/_morph,word/3/lemma/analysis/1/_morph,word/11/lemma/analysis/1/_morph,word/10/lemma/analysis/2/_morph,word/10/lemma/analysis/3/_morph,word/17/lemma/analysis/1/_morph,word/7/lemma/analysis/2/_morph,word/7/lemma/analysis/3/_morph,word/7/lemma/analysis/4/_morph,word/12/lemma/analysis/2/_morph,word/24/lemma/analysis/3/_morph,word/27/lemma/analysis/3/_morph,word/27/lemma/analysis/4/_morph,word/27/lemma/analysis/5/_morph,word/27/lemma/analysis/6/_morph,word/1/lemma/analysis/1/_morph,word/10/lemma/analysis/4/_morph,word/2/lemma/analysis/2/_morph,word/2/lemma/analysis/3/_morph,word/2/lemma/analysis/4/_morph,word/5/lemma/analysis/2/_morph,word/18/lemma/analysis/1/_morph,word/22/lemma/analysis/1/_morph,word/22/lemma/analysis/2/_morph,word/28/lemma/analysis/1/_morph,word/33/lemma/analysis/1/_morph,punct/6/_mark,word/3/lemma/analysis/2/_morph,word/9/lemma/analysis/2/_morph,word/9/lemma/analysis/3/_morph,word/0/lemma/analysis/1/_morph,word/0/lemma/analysis/2/_morph,word/0/lemma/analysis/3/_morph,word/1/lemma/analysis/2/_morph,word/1/lemma/analysis/3/_morph,word/11/lemma/analysis/2/_morph,word/11/lemma/analysis/3/_morph,word/19/lemma/analysis/1/_morph,word/21/lemma/analysis/2/_morph,word/21/lemma/analysis/3/_morph,word/5/lemma/analysis/3/_morph,word/2/lemma/analysis/5/_morph,word/2/_lacuna,word/8/lemma/analysis/2/_morph,word/8/lemma/analysis/3/_morph,word/3/_lacuna,word/0/lemma/analysis/4/_morph,word/0/lemma/analysis/5/_morph,word/0/lemma/analysis/6/_morph,word/0/lemma/analysis/7/_morph,word/3/lemma/analysis/3/_morph,word/3/lemma/analysis/4/_morph,word/3/lemma/analysis/5/_morph,word/3/lemma/analysis/6/_morph,word/3/lemma/analysis/7/_morph,word/8/lemma/analysis/4/_morph,word/15/lemma/analysis/2/_morph,word/1/lemma/analysis/4/_morph,word/4/_lacuna,word/1/lemma/analysis/5/_morph,word/25/lemma/analysis/1/_morph,word/14/lemma/analysis/2/_morph,word/14/lemma/analysis/3/_morph,word/14/lemma/analysis/4/_morph,word/4/lemma/analysis/4/_morph,word/31/lemma/analysis/1/_morph,word/31/lemma/analysis/2/_morph,word/35/lemma/analysis/0/_morph,word/35/lemma/_id,word/35/lemma/_entry,word/35/lemma/_POS,word/35/lemma/_TreeTagger,word/35/lemma/_disambiguated,word/35/_form,word/35/_id,punct/7/_mark,word/18/lemma/analysis/2/_morph,word/30/lemma/analysis/1/_morph,word/12/lemma/analysis/3/_morph,word/12/lemma/analysis/4/_morph,word/5/lemma/analysis/4/_morph,word/7/lemma/analysis/5/_morph,word/7/lemma/analysis/6/_morph,word/7/lemma/analysis/7/_morph,word/19/lemma/analysis/2/_morph,word/19/lemma/analysis/3/_morph,word/19/lemma/analysis/4/_morph,word/19/lemma/analysis/5/_morph,word/19/lemma/analysis/6/_morph,word/23/lemma/analysis/2/_morph,word/23/lemma/analysis/3/_morph,word/23/lemma/analysis/4/_morph,word/24/lemma/analysis/4/_morph,word/18/lemma/analysis/3/_morph,word/18/lemma/analysis/4/_morph,word/18/lemma/analysis/5/_morph,word/18/lemma/analysis/6/_morph,word/17/lemma/analysis/2/_morph,word/4/lemma/analysis/5/_morph,word/36/lemma/analysis/0/_morph,word/36/lemma/_id,word/36/lemma/_entry,word/36/lemma/_POS,word/36/lemma/_TreeTagger,word/36/lemma/_disambiguated,word/36/_form,word/36/_id,word/37/lemma/analysis/0/_morph,word/37/lemma/_id,word/37/lemma/_entry,word/37/lemma/_POS,word/37/lemma/_TreeTagger,word/37/lemma/_disambiguated,word/37/_form,word/37/_id,word/38/lemma/analysis/0/_morph,word/38/lemma/_id,word/38/lemma/_entry,word/38/lemma/_POS,word/38/lemma/_TreeTagger,word/38/lemma/_disambiguated,word/38/_form,word/38/_id,word/39/lemma/analysis/0/_morph,word/39/lemma/_id,word/39/lemma/_entry,word/39/lemma/_POS,word/39/lemma/_TreeTagger,word/39/lemma/_disambiguated,word/39/_form,word/39/_id,word/40/lemma/analysis/0/_morph,word/40/lemma/analysis/1/_morph,word/40/lemma/analysis/2/_morph,word/40/lemma/_id,word/40/lemma/_entry,word/40/lemma/_POS,word/40/lemma/_disambiguated,word/40/lemma/_TreeTagger,word/40/_form,word/40/_id,word/41/lemma/analysis/0/_morph,word/41/lemma/_id,word/41/lemma/_entry,word/41/lemma/_POS,word/41/lemma/_TreeTagger,word/41/lemma/_disambiguated,word/41/_form,word/41/_id,word/1/_lacuna,word/5/lemma/analysis/5/_morph,word/5/lemma/analysis/6/_morph,word/16/lemma/analysis/4/_morph,word/13/lemma/analysis/4/_morph,word/12/lemma/analysis/5/_morph,word/9/lemma/analysis/4/_morph,word/9/lemma/analysis/5/_morph,word/35/lemma/analysis/1/_morph,word/12/_lacuna,word/14/lemma/analysis/5/_morph,word/14/lemma/analysis/6/_morph,word/14/lemma/analysis/7/_morph,word/15/lemma/analysis/3/_morph,word/15/lemma/analysis/4/_morph,word/15/lemma/analysis/5/_morph,word/15/lemma/analysis/6/_morph,word/35/lemma/analysis/2/_morph,word/17/lemma/analysis/3/_morph,word/28/lemma/analysis/2/_morph,word/17/lemma/analysis/4/_morph,word/4/lemma/analysis/6/_morph,word/4/lemma/analysis/7/_morph,word/6/_lacuna
masc gen sg,51638,Κάδμος,proper,false,n/a,*ka/dmou,1,masc nom/voc pl,84511,πολίτης,noun,false,n/a,poli=tai,2,pres ind act 3rd sg,114615,χρή,verb,false,n/a,xrh\,3,pres inf act (attic epic),62204,λέγω,verb,0.33,true,le/gein,4,neut acc pl,neut nom/voc/acc pl,fem acc dual,fem nom/voc/acc dual,71882,ὁ,article,1.0,true,ta\,5,neut nom/voc/acc pl,neut nom/voc/acc pl,52030,καίριος,adjective,false,n/a,kai/ria,6,masc nom sg,75598,ὅστις,pronoun,false,n/a,o(/stis,7,pres ind mp 2nd sg,pres ind act 3rd sg,112559,φυλάσσω,verb,0.5,true,fula/ssei,8,neut nom/voc/acc sg,86134,πρᾶγος,noun,false,n/a,pra=gos,9,proclitic indeclform (prep),34700,ἐν,preposition,0.5,true,e)n,10,fem dat sg (attic epic ionic),fem dat sg (attic epic ionic),90833,πρύμνα,adjective,false,n/a,pru/mnh|,11,fem gen sg (attic epic doric ionic),84494,πόλις,adjective,false,n/a,po/lews,12,masc acc sg,72195,οἴαξ,noun,false,n/a,oi)/aka,13,pres part act masc voc sg,pres part act neut nom/voc/acc sg,pres part act masc nom sg (attic epic ionic),pres part act masc nom sg (attic epic doric ionic),71384,νωμάω,verb,false,n/a,nwmw=n,14,neut nom/voc/acc pl,20104,βλέφαρον,noun,false,n/a,ble/fara,15,indeclform (conj),67283,μή,conjunction,false,n/a,mh\,16,pres part act masc voc sg,pres part act neut nom/voc/acc sg,pres part act masc nom sg (attic epic ionic),pres part act masc nom sg (attic epic doric ionic),58367,κοιμάω,verb,false,n/a,koimw=n,17,neut dat sg,108078,ὕπνον,noun,0.5,true,u(/pnw|,18,",",",",.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proclitic indeclform (conj),30817,εἰ,conjunction,false,n/a,ei),1,indeclform (particle),66260,μέν,particle,false,n/a,me\n,2,indeclform (particle),21618,γάρ,particle,false,n/a,ga\r,3,indeclform (adverb),43309,εὖ,adverb,n/a,false,eu)=,4,aor opt act 1st pl,aor opt act 1st pl,,,86219,πράσσω,verb,n/a,false,pra/caimen,5,fem nom/voc/acc dual,fem nom/voc sg (attic doric aeolic),2764,αἰτία,noun,true,1.0,ai)ti/a,6,masc gen sg,48291,θεός,noun,true,1.0,qeou=,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",:,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proclitic indeclform (conj),30817,εἰ,conjunction,false,n/a,ei),1,indeclform (particle),23596,δέ,particle,false,n/a,d',2,indeclform (adverb),17378,αὖθι,adverb,true,0.5,au)=q',3,neut nom/voc/acc sg,75512,ὅς,pronoun,1.0,true,o(\,4,indeclform (conj),,,,67283,μή,conjunction,n/a,false,mh\,5,aor opt mid 3rd sg,,22209,γίγνομαι,verb,false,n/a,ge/noito,6,fem nom/voc/acc dual,98925,συμφορά,noun,false,n/a,sumfora\,7,aor opt act 3rd sg,,105829,τυγχάνω,verb,1.0,true,tu/xoi,8,masc nom sg (attic epic ionic),nlsj3321,Ἐτεοκλῆς,proper,false,n/a,*)eteokle/hs,9,indeclform (particle),6207,ἄν,particle,1.0,true,a)\n,10,masc nom sg,,31236,εἷς,adjective,false,n/a,ei(=s,11,masc nom sg (attic epic),85306,πολύς,adjective,false,n/a,polu\s,12,indeclform (prep),53647,κατά,preposition,false,n/a,kata\,13,fem acc sg (epic),,,,84494,πόλις,adjective,false,n/a,pto/lin,14,pres opt mp 3rd sg (attic epic doric),106707,ὑμνέω,verb,false,n/a,u(mnoi=q',15,indeclform (prep),108092,ὑπό,preposition,false,n/a,u(p',16,neut gen pl (attic epic doric),,,,16686,ἄστυ,noun,true,0.33,a)stw=n,17,neut dat pl,112349,φροίμιον,noun,n/a,false,froimi/ois,18,",",",",",",3,5,fem nom/voc sg (attic doric aeolic),pres opt act 2nd pl (attic epic doric),epic (poetic indeclform prep),masc/fem/neut dat pl,85298,πολύρροθος,adjective,false,n/a,polurro/qois,19,neut dat pl,72435,οἴμωγμα,noun,false,n/a,oi)mw/gmasi/n,20,enclitic indeclform (particle),102752,τε,particle,1.0,true,q',21,fem gen pl,masc/neut gen pl,75512,ὅς,pronoun,false,n/a,w(=n,22,masc nom sg,46195,Ζεύς,proper,false,n/a,*zeu\s,23,masc nom sg,4005,ἀλεξητήριος,adjective,false,n/a,a)lechth/rios,24,masc/fem nom sg,42081,ἐπώνυμος,adjective,false,n/a,e)pw/numos,25,aor opt mid 3rd sg,22209,γίγνομαι,verb,false,n/a,ge/noito,26,fem gen pl,masc/neut gen pl,fem gen pl,masc/neut gen pl,masc/fem nom/voc sg,nlsj5920,Καδμεῖος,proper,false,n/a,*kadmei/wn,27,fem nom/voc/acc dual (attic epic doric ionic),fem dat sg (epic doric ionic),fem dat sg (attic epic doric ionic),84494,πόλις,adjective,1.0,true,po/lei,28,",",.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc 2nd pl,97456,σύ,pronoun,true,1.0,u(ma=s,1,indeclform (particle),23596,δέ,particle,false,n/a,de\,2,pres ind act 3rd sg,114615,χρή,verb,false,n/a,xrh\,3,enclitic indeclform (adverb),71308,νῦν,adverb,n/a,false,nu=n,4,indeclform (conj),,,,51951,καί,conjunction,n/a,false,kai\,5,masc acc sg,,71882,ὁ,article,false,n/a,to\n,6,pres part act neut nom/voc/acc pl,33809,ἐλλείπω,verb,false,n/a,e)llei/pont',7,indeclform (adverb),,43266,ἔτι,adverb,n/a,false,e)/ti,8,fem gen sg (attic epic doric ionic),46581,ἥβη,noun,true,1.0,h(/bhs,9,fem acc pl,3238,ἀκμαῖος,adjective,n/a,false,a)kmai/as,10,indeclform (conj),,51951,καί,conjunction,false,n/a,kai\,11,masc acc sg,71882,ὁ,article,false,n/a,to\n,12,masc/fem acc sg,37266,ἔξηβος,adjective,false,n/a,e)/chbon,13,masc dat sg,,,,114753,χρόνος,noun,false,n/a,xro/nw|,14,masc acc sg,20055,βλαστημός,noun,false,n/a,blasthmo\n,15,pres part act neut nom/voc/acc pl,3907,ἀλδαίνω,verb,false,n/a,a)ldai/nonta,16,neut gen sg,,,,102000,σῶμα,adjective,false,n/a,sw/matos,17,masc acc sg (attic epic),85306,πολύς,adjective,n/a,false,polu/n,18,",",",",",",4,10,pres part act masc acc sg,,pres part act masc acc sg,fem acc sg (attic doric aeolic),116293,ὥρα,adjective,true,1.0,w(/ran,19,enclitic indeclform (particle),102752,τε,particle,true,1.0,t',20,pres part act neut nom/voc/acc pl,45996,ἔχω,verb,n/a,false,e)/xonq',21,masc acc sg,neut nom/voc/acc sg,31598,ἕκαστος,adjective,false,n/a,e(/kaston,22,indeclform (adverb),116421,ὥστε,conjunction,false,n/a,w(/ste,23,masc/fem voc sg,98810,συμπρεπής,adjective,false,n/a,sumprepe/s,24,fem nom/voc/acc dual (attic epic doric ionic),84494,πόλις,adjective,true,1.0,po/lei,25,enclitic indeclform (particle),102752,τε,particle,true,1.0,t',26,pres inf act (attic epic),,,,,14975,ἀρήγω,verb,false,n/a,a)rh/gein,27,indeclform (conj),,,51951,καί,conjunction,n/a,false,kai\,28,",",",",pres part act masc/neut dat sg,pres ind act 3rd pl (doric),pres part act masc/neut nom/voc/acc dual,pres ind mp 3rd pl,imperf ind mp 3rd pl (homeric ionic),fem gen sg (attic doric aeolic),neut nom/voc/acc sg,pres part act masc acc sg,pres part act masc/neut dat sg,pres ind act 3rd pl (doric),pres part act masc/neut nom/voc/acc dual,pres ind mp 3rd pl,imperf ind mp 3rd pl (homeric ionic),neut nom/voc/acc sg,fem dat sg (epic doric ionic),fem dat sg (attic epic doric ionic),fem gen pl,nlsj96033,θέα,noun,0.33,true,qew=n,29,fem gen pl,masc/neut gen pl,masc/fem/neut gen pl,30653,ἐγχώριος,adjective,1.0,true,e)gxwri/wn,30,masc dat pl (epic ionic aeolic),21335,βωμός,noun,false,n/a,bwmoi=si,31,fem acc pl,103975,τιμή,noun,false,n/a,tima\s,32,indeclform (conj),67283,μή,conjunction,false,n/a,mh\,33,aor inf pass,36644,ἐξαλείφω,verb,false,n/a,'caleifqh=nai/,34,enclitic indeclform (particle),nlsj67563,ποτέ,particle,false,n/a,pote,35,:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neut dat pl,102869,τέκνον,noun,false,n/a,te/knois,1,enclitic indeclform (particle),102752,τε,particle,false,n/a,te,2,fem dat sg (attic epic ionic),nlsj5634,Γαῖα,proper,false,n/a,*gh=|,3,enclitic indeclform (particle),102752,τε,particle,n/a,false,te,4,fem dat sg,fem dat sg,,,67543,μήτηρ,noun,0.5,true,mhtri/,5,fem dat sg (attic epic ionic),,111621,φίλτατος,adjective,false,n/a,filta/th|,6,masc/fem dat sg,105567,τροφός,noun,false,n/a,trofw=|,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",",",:,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
