word/0/lemma/_id,word/0/lemma/_TreeTagger,word/0/lemma/_disambiguated,word/0/_form,word/0/_id,word/1/lemma/analysis/0/_morph,word/1/lemma/_id,word/1/lemma/_entry,word/1/lemma/_POS,word/1/lemma/_TreeTagger,word/1/lemma/_disambiguated,word/1/_form,word/1/_id,word/2/lemma/analysis/0/_morph,word/2/lemma/analysis/1/_morph,word/2/lemma/analysis/2/_morph,word/2/lemma/_id,word/2/lemma/_entry,word/2/lemma/_POS,word/2/lemma/_TreeTagger,word/2/lemma/_disambiguated,word/2/_form,word/2/_id,word/3/lemma/analysis/0/_morph,word/3/lemma/analysis/1/_morph,word/3/lemma/_id,word/3/lemma/_entry,word/3/lemma/_POS,word/3/lemma/_TreeTagger,word/3/lemma/_disambiguated,word/3/_form,word/3/_id,word/4/lemma/analysis/0/_morph,word/4/lemma/_id,word/4/lemma/_entry,word/4/lemma/_POS,word/4/lemma/_disambiguated,word/4/lemma/_TreeTagger,word/4/_form,word/4/_id,word/5/lemma/_id,word/5/lemma/_TreeTagger,word/5/lemma/_disambiguated,word/5/_form,word/5/_id,word/6/lemma/analysis/0/_morph,word/6/lemma/_id,word/6/lemma/_entry,word/6/lemma/_POS,word/6/lemma/_disambiguated,word/6/lemma/_TreeTagger,word/6/_form,word/6/_id,word/7/lemma/_id,word/7/lemma/_TreeTagger,word/7/lemma/_disambiguated,word/7/_form,word/7/_id,punct/0/_mark,_id,_location,word/5/lemma/analysis/0/_morph,word/5/lemma/_entry,word/5/lemma/_POS,word/7/lemma/analysis/0/_morph,word/7/lemma/_entry,word/7/lemma/_POS,word/8/lemma/_id,word/8/lemma/_TreeTagger,word/8/lemma/_disambiguated,word/8/_form,word/8/_id,word/9/lemma/_id,word/9/lemma/_TreeTagger,word/9/lemma/_disambiguated,word/9/_form,word/9/_id,word/10/lemma/analysis/0/_morph,word/10/lemma/_id,word/10/lemma/_entry,word/10/lemma/_POS,word/10/lemma/_TreeTagger,word/10/lemma/_disambiguated,word/10/_form,word/10/_id,word/11/lemma/analysis/0/_morph,word/11/lemma/_id,word/11/lemma/_entry,word/11/lemma/_POS,word/11/lemma/_TreeTagger,word/11/lemma/_disambiguated,word/11/_form,word/11/_id,word/12/lemma/analysis/0/_morph,word/12/lemma/_id,word/12/lemma/_entry,word/12/lemma/_POS,word/12/lemma/_TreeTagger,word/12/lemma/_disambiguated,word/12/_form,word/12/_id,word/13/lemma/analysis/0/_morph,word/13/lemma/_id,word/13/lemma/_entry,word/13/lemma/_POS,word/13/lemma/_TreeTagger,word/13/lemma/_disambiguated,word/13/_form,word/13/_id,word/14/lemma/analysis/0/_morph,word/14/lemma/_id,word/14/lemma/_entry,word/14/lemma/_POS,word/14/lemma/_TreeTagger,word/14/lemma/_disambiguated,word/14/_form,word/14/_id,word/15/lemma/analysis/0/_morph,word/15/lemma/_id,word/15/lemma/_entry,word/15/lemma/_POS,word/15/lemma/_TreeTagger,word/15/lemma/_disambiguated,word/15/_form,word/15/_id,word/16/lemma/analysis/0/_morph,word/16/lemma/_id,word/16/lemma/_entry,word/16/lemma/_POS,word/16/lemma/_TreeTagger,word/16/lemma/_disambiguated,word/16/_form,word/16/_id,word/17/lemma/analysis/0/_morph,word/17/lemma/analysis/1/_morph,word/17/lemma/_id,word/17/lemma/_entry,word/17/lemma/_POS,word/17/lemma/_disambiguated,word/17/lemma/_TreeTagger,word/17/_form,word/17/_id,word/18/lemma/analysis/0/_morph,word/18/lemma/analysis/1/_morph,word/18/lemma/_id,word/18/lemma/_entry,word/18/lemma/_POS,word/18/lemma/_TreeTagger,word/18/lemma/_disambiguated,word/18/_form,word/18/_id,word/19/lemma/analysis/0/_morph,word/19/lemma/_id,word/19/lemma/_entry,word/19/lemma/_POS,word/19/lemma/_TreeTagger,word/19/lemma/_disambiguated,word/19/_form,word/19/_id,word/20/lemma/analysis/0/_morph,word/20/lemma/_id,word/20/lemma/_entry,word/20/lemma/_POS,word/20/lemma/_TreeTagger,word/20/lemma/_disambiguated,word/20/_form,word/20/_id,word/21/lemma/analysis/0/_morph,word/21/lemma/_id,word/21/lemma/_entry,word/21/lemma/_POS,word/21/lemma/_TreeTagger,word/21/lemma/_disambiguated,word/21/_form,word/21/_id,word/22/lemma/_id,word/22/lemma/_TreeTagger,word/22/lemma/_disambiguated,word/22/_form,word/22/_id,word/23/lemma/analysis/0/_morph,word/23/lemma/_id,word/23/lemma/_entry,word/23/lemma/_POS,word/23/lemma/_TreeTagger,word/23/lemma/_disambiguated,word/23/_form,word/23/_id,word/24/lemma/analysis/0/_morph,word/24/lemma/_id,word/24/lemma/_entry,word/24/lemma/_POS,word/24/lemma/_TreeTagger,word/24/lemma/_disambiguated,word/24/_form,word/24/_id,word/25/lemma/_id,word/25/lemma/_TreeTagger,word/25/lemma/_disambiguated,word/25/_form,word/25/_id,word/26/lemma/analysis/0/_morph,word/26/lemma/_id,word/26/lemma/_entry,word/26/lemma/_POS,word/26/lemma/_TreeTagger,word/26/lemma/_disambiguated,word/26/_form,word/26/_id,word/27/lemma/analysis/0/_morph,word/27/lemma/_id,word/27/lemma/_entry,word/27/lemma/_POS,word/27/lemma/_TreeTagger,word/27/lemma/_disambiguated,word/27/_form,word/27/_id,word/28/lemma/_id,word/28/lemma/_TreeTagger,word/28/lemma/_disambiguated,word/28/_form,word/28/_id,word/29/lemma/_id,word/29/lemma/_TreeTagger,word/29/lemma/_disambiguated,word/29/_form,word/29/_id,word/30/lemma/analysis/0/_morph,word/30/lemma/_id,word/30/lemma/_entry,word/30/lemma/_POS,word/30/lemma/_TreeTagger,word/30/lemma/_disambiguated,word/30/_form,word/30/_id,word/31/lemma/analysis/0/_morph,word/31/lemma/_id,word/31/lemma/_entry,word/31/lemma/_POS,word/31/lemma/_TreeTagger,word/31/lemma/_disambiguated,word/31/_form,word/31/_id,word/32/lemma/analysis/0/_morph,word/32/lemma/_id,word/32/lemma/_entry,word/32/lemma/_POS,word/32/lemma/_TreeTagger,word/32/lemma/_disambiguated,word/32/_form,word/32/_id,word/33/lemma/_id,word/33/lemma/_TreeTagger,word/33/lemma/_disambiguated,word/33/_form,word/33/_id,word/34/lemma/_id,word/34/lemma/_TreeTagger,word/34/lemma/_disambiguated,word/34/_form,word/34/_id,word/35/lemma/analysis/0/_morph,word/35/lemma/_id,word/35/lemma/_entry,word/35/lemma/_POS,word/35/lemma/_TreeTagger,word/35/lemma/_disambiguated,word/35/_form,word/35/_id,word/36/lemma/analysis/0/_morph,word/36/lemma/_id,word/36/lemma/_entry,word/36/lemma/_POS,word/36/lemma/_TreeTagger,word/36/lemma/_disambiguated,word/36/_form,word/36/_id,word/37/lemma/analysis/0/_morph,word/37/lemma/_id,word/37/lemma/_entry,word/37/lemma/_POS,word/37/lemma/_TreeTagger,word/37/lemma/_disambiguated,word/37/_form,word/37/_id,word/38/lemma/_id,word/38/lemma/_TreeTagger,word/38/lemma/_disambiguated,word/38/_form,word/38/_id,word/39/lemma/_id,word/39/lemma/_TreeTagger,word/39/lemma/_disambiguated,word/39/_form,word/39/_id,word/40/lemma/analysis/0/_morph,word/40/lemma/_id,word/40/lemma/_entry,word/40/lemma/_POS,word/40/lemma/_TreeTagger,word/40/lemma/_disambiguated,word/40/_form,word/40/_id,word/41/lemma/analysis/0/_morph,word/41/lemma/_id,word/41/lemma/_entry,word/41/lemma/_POS,word/41/lemma/_TreeTagger,word/41/lemma/_disambiguated,word/41/_form,word/41/_id,word/42/lemma/analysis/0/_morph,word/42/lemma/_id,word/42/lemma/_entry,word/42/lemma/_POS,word/42/lemma/_TreeTagger,word/42/lemma/_disambiguated,word/42/_form,word/42/_id,word/43/lemma/_id,word/43/lemma/_TreeTagger,word/43/lemma/_disambiguated,word/43/_form,word/43/_id,word/44/lemma/_id,word/44/lemma/_TreeTagger,word/44/lemma/_disambiguated,word/44/_form,word/44/_id,word/45/lemma/analysis/0/_morph,word/45/lemma/_id,word/45/lemma/_entry,word/45/lemma/_POS,word/45/lemma/_TreeTagger,word/45/lemma/_disambiguated,word/45/_form,word/45/_id,word/46/lemma/analysis/0/_morph,word/46/lemma/_id,word/46/lemma/_entry,word/46/lemma/_POS,word/46/lemma/_TreeTagger,word/46/lemma/_disambiguated,word/46/_form,word/46/_id,word/47/lemma/analysis/0/_morph,word/47/lemma/_id,word/47/lemma/_entry,word/47/lemma/_POS,word/47/lemma/_TreeTagger,word/47/lemma/_disambiguated,word/47/_form,word/47/_id,word/48/lemma/_id,word/48/lemma/_TreeTagger,word/48/lemma/_disambiguated,word/48/_form,word/48/_id,word/49/lemma/_id,word/49/lemma/_TreeTagger,word/49/lemma/_disambiguated,word/49/_form,word/49/_id,word/50/lemma/analysis/0/_morph,word/50/lemma/_id,word/50/lemma/_entry,word/50/lemma/_POS,word/50/lemma/_TreeTagger,word/50/lemma/_disambiguated,word/50/_form,word/50/_id,word/51/lemma/analysis/0/_morph,word/51/lemma/_id,word/51/lemma/_entry,word/51/lemma/_POS,word/51/lemma/_TreeTagger,word/51/lemma/_disambiguated,word/51/_form,word/51/_id,word/52/lemma/analysis/0/_morph,word/52/lemma/_id,word/52/lemma/_entry,word/52/lemma/_POS,word/52/lemma/_TreeTagger,word/52/lemma/_disambiguated,word/52/_form,word/52/_id,word/53/lemma/_id,word/53/lemma/_TreeTagger,word/53/lemma/_disambiguated,word/53/_form,word/53/_id,word/54/lemma/_id,word/54/lemma/_TreeTagger,word/54/lemma/_disambiguated,word/54/_form,word/54/_id,word/55/lemma/analysis/0/_morph,word/55/lemma/_id,word/55/lemma/_entry,word/55/lemma/_POS,word/55/lemma/_TreeTagger,word/55/lemma/_disambiguated,word/55/_form,word/55/_id,word/56/lemma/analysis/0/_morph,word/56/lemma/_id,word/56/lemma/_entry,word/56/lemma/_POS,word/56/lemma/_TreeTagger,word/56/lemma/_disambiguated,word/56/_form,word/56/_id,word/57/lemma/analysis/0/_morph,word/57/lemma/_id,word/57/lemma/_entry,word/57/lemma/_POS,word/57/lemma/_TreeTagger,word/57/lemma/_disambiguated,word/57/_form,word/57/_id,word/58/lemma/_id,word/58/lemma/_TreeTagger,word/58/lemma/_disambiguated,word/58/_form,word/58/_id,word/59/lemma/analysis/0/_morph,word/59/lemma/_id,word/59/lemma/_entry,word/59/lemma/_POS,word/59/lemma/_TreeTagger,word/59/lemma/_disambiguated,word/59/_form,word/59/_id,word/60/lemma/analysis/0/_morph,word/60/lemma/_id,word/60/lemma/_entry,word/60/lemma/_POS,word/60/lemma/_TreeTagger,word/60/lemma/_disambiguated,word/60/_form,word/60/_id,word/61/lemma/_id,word/61/lemma/_TreeTagger,word/61/lemma/_disambiguated,word/61/_form,word/61/_id,word/62/lemma/_id,word/62/lemma/_TreeTagger,word/62/lemma/_disambiguated,word/62/_form,word/62/_id,word/63/lemma/analysis/0/_morph,word/63/lemma/_id,word/63/lemma/_entry,word/63/lemma/_POS,word/63/lemma/_TreeTagger,word/63/lemma/_disambiguated,word/63/_form,word/63/_id,word/64/lemma/analysis/0/_morph,word/64/lemma/_id,word/64/lemma/_entry,word/64/lemma/_POS,word/64/lemma/_TreeTagger,word/64/lemma/_disambiguated,word/64/_form,word/64/_id,word/65/lemma/analysis/0/_morph,word/65/lemma/_id,word/65/lemma/_entry,word/65/lemma/_POS,word/65/lemma/_TreeTagger,word/65/lemma/_disambiguated,word/65/_form,word/65/_id,word/66/lemma/_id,word/66/lemma/_TreeTagger,word/66/lemma/_disambiguated,word/66/_form,word/66/_id,word/67/lemma/analysis/0/_morph,word/67/lemma/_id,word/67/lemma/_entry,word/67/lemma/_POS,word/67/lemma/_TreeTagger,word/67/lemma/_disambiguated,word/67/_form,word/67/_id,word/68/lemma/analysis/0/_morph,word/68/lemma/_id,word/68/lemma/_entry,word/68/lemma/_POS,word/68/lemma/_TreeTagger,word/68/lemma/_disambiguated,word/68/_form,word/68/_id,word/69/lemma/_id,word/69/lemma/_TreeTagger,word/69/lemma/_disambiguated,word/69/_form,word/69/_id,word/70/lemma/_id,word/70/lemma/_TreeTagger,word/70/lemma/_disambiguated,word/70/_form,word/70/_id,word/71/lemma/analysis/0/_morph,word/71/lemma/_id,word/71/lemma/_entry,word/71/lemma/_POS,word/71/lemma/_TreeTagger,word/71/lemma/_disambiguated,word/71/_form,word/71/_id,word/72/lemma/analysis/0/_morph,word/72/lemma/_id,word/72/lemma/_entry,word/72/lemma/_POS,word/72/lemma/_TreeTagger,word/72/lemma/_disambiguated,word/72/_form,word/72/_id,word/73/lemma/analysis/0/_morph,word/73/lemma/_id,word/73/lemma/_entry,word/73/lemma/_POS,word/73/lemma/_TreeTagger,word/73/lemma/_disambiguated,word/73/_form,word/73/_id,word/74/lemma/_id,word/74/lemma/_TreeTagger,word/74/lemma/_disambiguated,word/74/_form,word/74/_id,word/75/lemma/_id,word/75/lemma/_TreeTagger,word/75/lemma/_disambiguated,word/75/_form,word/75/_id,word/76/lemma/analysis/0/_morph,word/76/lemma/_id,word/76/lemma/_entry,word/76/lemma/_POS,word/76/lemma/_TreeTagger,word/76/lemma/_disambiguated,word/76/_form,word/76/_id,word/77/lemma/analysis/0/_morph,word/77/lemma/_id,word/77/lemma/_entry,word/77/lemma/_POS,word/77/lemma/_TreeTagger,word/77/lemma/_disambiguated,word/77/_form,word/77/_id,word/78/lemma/analysis/0/_morph,word/78/lemma/_id,word/78/lemma/_entry,word/78/lemma/_POS,word/78/lemma/_TreeTagger,word/78/lemma/_disambiguated,word/78/_form,word/78/_id,word/79/lemma/_id,word/79/lemma/_TreeTagger,word/79/lemma/_disambiguated,word/79/_form,word/79/_id,word/80/lemma/analysis/0/_morph,word/80/lemma/_id,word/80/lemma/_entry,word/80/lemma/_POS,word/80/lemma/_TreeTagger,word/80/lemma/_disambiguated,word/80/_form,word/80/_id,word/81/lemma/analysis/0/_morph,word/81/lemma/_id,word/81/lemma/_entry,word/81/lemma/_POS,word/81/lemma/_TreeTagger,word/81/lemma/_disambiguated,word/81/_form,word/81/_id,punct/1/_mark,punct/2/_mark,punct/3/_mark,punct/4/_mark,punct/5/_mark,punct/6/_mark,punct/7/_mark,punct/8/_mark,punct/9/_mark,punct/10/_mark,punct/11/_mark,punct/12/_mark,word/8/lemma/analysis/0/_morph,word/8/lemma/_entry,word/8/lemma/_POS,word/22/lemma/analysis/0/_morph,word/22/lemma/_entry,word/22/lemma/_POS,word/25/lemma/analysis/0/_morph,word/25/lemma/_entry,word/25/lemma/_POS,word/61/lemma/analysis/0/_morph,word/61/lemma/_entry,word/61/lemma/_POS,word/62/lemma/analysis/0/_morph,word/62/lemma/_entry,word/62/lemma/_POS,word/66/lemma/analysis/0/_morph,word/66/lemma/_entry,word/66/lemma/_POS,word/70/lemma/analysis/0/_morph,word/70/lemma/_entry,word/70/lemma/_POS,word/74/lemma/analysis/0/_morph,word/74/lemma/_entry,word/74/lemma/_POS,word/75/lemma/analysis/0/_morph,word/75/lemma/_entry,word/75/lemma/_POS,word/77/lemma/analysis/1/_morph,word/79/lemma/analysis/0/_morph,word/79/lemma/_entry,word/79/lemma/_POS,word/80/lemma/analysis/1/_morph,word/81/lemma/analysis/1/_morph,punct/13/_mark,word/0/lemma/analysis/0/_morph,word/0/lemma/_entry,word/0/lemma/_POS,word/4/lemma/analysis/1/_morph,word/69/lemma/analysis/0/_morph,word/69/lemma/_entry,word/69/lemma/_POS,word/70/lemma/analysis/1/_morph,word/73/lemma/analysis/1/_morph,word/15/lemma/analysis/1/_morph,word/16/lemma/analysis/1/_morph,word/22/lemma/analysis/1/_morph,word/23/lemma/analysis/1/_morph,word/26/lemma/analysis/1/_morph,word/7/lemma/analysis/1/_morph,word/7/lemma/analysis/2/_morph,word/9/lemma/analysis/0/_morph,word/9/lemma/_entry,word/9/lemma/_POS,word/5/lemma/analysis/1/_morph,word/11/lemma/analysis/1/_morph,word/6/lemma/analysis/1/_morph,word/6/lemma/analysis/2/_morph,word/10/lemma/analysis/1/_morph,word/28/lemma/analysis/0/_morph,word/28/lemma/_entry,word/28/lemma/_POS,word/29/lemma/analysis/0/_morph,word/29/lemma/_entry,word/29/lemma/_POS,word/11/lemma/analysis/2/_morph,word/14/lemma/analysis/1/_morph,word/18/lemma/analysis/2/_morph,word/9/lemma/analysis/1/_morph,word/9/lemma/analysis/2/_morph,word/14/_isquote,word/15/_isquote,word/16/_isquote,word/17/_isquote,word/18/_isquote,word/19/lemma/analysis/1/_morph,word/19/_isquote,word/20/_isquote,word/21/_isquote,word/22/_isquote,word/23/_isquote,word/24/lemma/analysis/1/_morph,word/24/lemma/analysis/2/_morph,word/24/_isquote,word/25/_isquote,word/26/_isquote,word/27/lemma/analysis/1/_morph,word/27/_isquote,word/28/_isquote,word/3/_isquote,word/4/_isquote,word/5/_isquote,word/6/_isquote,word/13/lemma/analysis/1/_morph,word/13/lemma/analysis/2/_morph,word/12/lemma/analysis/1/_morph,word/0/lemma/analysis/1/_morph,word/21/lemma/analysis/1/_morph,word/22/lemma/analysis/2/_morph,word/25/lemma/analysis/1/_morph,word/7/_isquote,word/8/_isquote,word/9/_isquote,word/10/_isquote,word/11/_isquote,word/12/_isquote,word/13/_isquote,word/0/_isquote,word/1/_isquote,word/2/_isquote,word/8/lemma/analysis/1/_morph,word/8/lemma/analysis/2/_morph,word/19/lemma/analysis/2/_morph,word/19/lemma/analysis/3/_morph,word/21/lemma/analysis/2/_morph,word/21/lemma/analysis/3/_morph,word/3/lemma/analysis/2/_morph,word/8/lemma/analysis/3/_morph,word/8/lemma/analysis/4/_morph,word/29/lemma/analysis/1/_morph,word/15/lemma/analysis/2/_morph,word/0/lemma/analysis/2/_morph,word/0/lemma/analysis/3/_morph,word/5/lemma/analysis/2/_morph,word/29/lemma/analysis/2/_morph,word/29/lemma/analysis/3/_morph,word/16/lemma/analysis/2/_morph,word/28/lemma/analysis/1/_morph,word/33/lemma/analysis/0/_morph,word/33/lemma/_entry,word/33/lemma/_POS,word/38/lemma/analysis/0/_morph,word/38/lemma/_entry,word/38/lemma/_POS,word/39/lemma/analysis/0/_morph,word/39/lemma/_entry,word/39/lemma/_POS,word/43/lemma/analysis/0/_morph,word/43/lemma/_entry,word/43/lemma/_POS,word/44/lemma/analysis/0/_morph,word/44/lemma/analysis/1/_morph,word/44/lemma/_entry,word/44/lemma/_POS,word/48/lemma/analysis/0/_morph,word/48/lemma/analysis/1/_morph,word/48/lemma/_entry,word/48/lemma/_POS,word/49/lemma/analysis/0/_morph,word/49/lemma/_entry,word/49/lemma/_POS,word/51/lemma/analysis/1/_morph,word/2/lemma/analysis/3/_morph,word/34/lemma/analysis/0/_morph,word/34/lemma/_entry,word/34/lemma/_POS,word/6/lemma/analysis/3/_morph,word/16/lemma/analysis/3/_morph,word/16/lemma/analysis/4/_morph,word/16/lemma/analysis/5/_morph,word/16/lemma/analysis/6/_morph,word/16/lemma/analysis/7/_morph,word/20/lemma/analysis/1/_morph,word/20/lemma/analysis/2/_morph,word/20/lemma/analysis/3/_morph,word/26/lemma/analysis/2/_morph,word/26/lemma/analysis/3/_morph,word/11/lemma/analysis/3/_morph,word/12/lemma/analysis/2/_morph,word/12/lemma/analysis/3/_morph,word/14/lemma/analysis/2/_morph,word/23/lemma/analysis/2/_morph,word/4/lemma/analysis/2/_morph,word/4/lemma/analysis/3/_morph,word/10/lemma/analysis/2/_morph,word/10/lemma/analysis/3/_morph,word/1/lemma/analysis/1/_morph,word/1/lemma/analysis/2/_morph,word/3/lemma/analysis/3/_morph,word/7/lemma/analysis/3/_morph,word/22/lemma/analysis/3/_morph,word/30/lemma/analysis/1/_morph,word/2/lemma/analysis/4/_morph,word/29/_isquote,word/30/_isquote,word/31/_isquote,word/32/_isquote,word/33/_isquote,word/34/_isquote,word/35/_isquote,word/36/_isquote,word/37/_isquote,word/38/_isquote,word/39/_isquote,word/40/_isquote,word/41/lemma/analysis/1/_morph,word/41/_isquote,word/8/lemma/analysis/5/_morph,word/8/lemma/analysis/6/_morph,word/8/lemma/analysis/7/_morph,word/25/lemma/analysis/2/_morph,word/25/lemma/analysis/3/_morph,word/27/lemma/analysis/2/_morph,word/2/lemma/analysis/5/_morph,word/2/lemma/analysis/6/_morph,word/37/lemma/analysis/1/_morph,word/17/lemma/analysis/2/_morph,word/31/lemma/analysis/1/_morph,word/31/lemma/analysis/2/_morph,word/3/lemma/analysis/4/_morph,word/4/lemma/analysis/4/_morph,word/9/lemma/analysis/3/_morph,word/5/lemma/analysis/3/_morph,word/14/lemma/analysis/3/_morph,word/15/lemma/analysis/3/_morph,word/15/lemma/analysis/4/_morph,word/15/lemma/analysis/5/_morph,word/1/lemma/analysis/3/_morph,word/13/lemma/analysis/3/_morph,word/0/lemma/analysis/4/_morph,word/0/lemma/analysis/5/_morph,word/0/lemma/analysis/6/_morph,word/0/lemma/analysis/7/_morph,word/0/lemma/analysis/8/_morph,word/19/lemma/analysis/4/_morph,word/7/lemma/analysis/4/_morph,word/25/lemma/analysis/4/_morph,word/10/lemma/analysis/4/_morph,word/10/lemma/analysis/5/_morph,word/10/lemma/analysis/6/_morph,word/10/lemma/analysis/7/_morph,word/18/lemma/analysis/3/_morph,word/18/lemma/analysis/4/_morph,word/18/lemma/analysis/5/_morph,word/18/lemma/analysis/6/_morph,word/18/lemma/analysis/7/_morph,word/18/lemma/analysis/8/_morph,word/38/lemma/analysis/1/_morph,word/43/lemma/analysis/1/_morph,word/24/lemma/analysis/3/_morph,word/24/lemma/analysis/4/_morph,word/24/lemma/analysis/5/_morph,word/24/lemma/analysis/6/_morph,word/24/lemma/analysis/7/_morph,word/9/lemma/analysis/4/_morph,word/5/lemma/analysis/4/_morph,word/5/lemma/analysis/5/_morph,word/11/lemma/analysis/4/_morph,word/6/lemma/analysis/4/_morph,word/6/lemma/analysis/5/_morph,word/21/lemma/analysis/4/_morph,word/17/lemma/analysis/3/_morph,word/7/lemma/analysis/5/_morph,word/33/lemma/analysis/1/_morph,word/33/lemma/analysis/2/_morph,word/35/lemma/analysis/1/_morph,word/42/lemma/analysis/1/_morph,word/42/lemma/analysis/2/_morph,word/42/lemma/analysis/3/_morph,word/43/_isquote,word/44/_isquote,word/32/lemma/analysis/1/_morph,word/32/lemma/analysis/2/_morph,word/36/lemma/analysis/1/_morph,word/7/lemma/analysis/6/_morph,word/27/lemma/analysis/3/_morph,word/36/lemma/analysis/2/_morph,word/36/lemma/analysis/3/_morph,word/39/lemma/analysis/1/_morph,word/40/lemma/analysis/1/_morph,word/49/lemma/analysis/1/_morph,word/52/lemma/analysis/1/_morph,word/53/lemma/analysis/0/_morph,word/53/lemma/_entry,word/53/lemma/_POS,word/54/lemma/analysis/0/_morph,word/54/lemma/_entry,word/54/lemma/_POS,word/58/lemma/analysis/0/_morph,word/58/lemma/_entry,word/58/lemma/_POS,word/28/lemma/analysis/2/_morph,word/38/lemma/analysis/2/_morph,word/38/lemma/analysis/3/_morph,word/38/lemma/analysis/4/_morph,word/38/lemma/analysis/5/_morph,word/38/lemma/analysis/6/_morph,word/38/lemma/analysis/7/_morph,word/46/lemma/analysis/1/_morph,word/46/lemma/analysis/2/_morph,word/53/lemma/analysis/1/_morph,word/55/lemma/analysis/1/_morph,word/28/lemma/analysis/3/_morph,word/31/lemma/analysis/3/_morph,word/31/lemma/analysis/4/_morph,word/31/lemma/analysis/5/_morph,word/34/lemma/analysis/1/_morph,word/34/lemma/analysis/2/_morph,word/39/lemma/analysis/2/_morph,word/39/lemma/analysis/3/_morph,word/45/lemma/analysis/1/_morph,word/45/lemma/analysis/2/_morph,word/46/lemma/analysis/3/_morph,word/50/lemma/analysis/1/_morph,word/52/lemma/analysis/2/_morph,word/52/lemma/analysis/3/_morph,word/13/lemma/analysis/4/_morph,word/13/lemma/analysis/5/_morph,word/17/lemma/analysis/4/_morph,word/17/lemma/analysis/5/_morph,word/23/lemma/analysis/3/_morph,word/1/lemma/analysis/4/_morph
unknown,false,n/a,*b*i*b*l*o*s,1,fem gen sg (attic),21872,γένεσις,noun,false,n/a,gene/sews,2,masc dat sg,masc voc sg (attic),masc gen sg (attic),50171,Ἰησοῦς,proper,false,n/a,*)ihsou=,3,masc/neut gen sg,masc gen sg,114725,χριστός,adjective,false,n/a,*xristou=,4,masc gen sg,106566,υἱός,noun,1.0,true,ui(ou=,5,unknown,false,n/a,*dauei\d,6,masc gen sg,106566,υἱός,noun,1.0,true,ui(ou=,7,unknown,false,n/a,*)abraam,8,.,1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
