word/0/lemma/analysis/0/_morph,word/0/lemma/_id,word/0/lemma/_entry,word/0/lemma/_POS,word/0/lemma/_TreeTagger,word/0/lemma/_disambiguated,word/0/_form,word/0/_id,word/1/lemma/analysis/0/_morph,word/1/lemma/_id,word/1/lemma/_entry,word/1/lemma/_POS,word/1/lemma/_TreeTagger,word/1/lemma/_disambiguated,word/1/_form,word/1/_id,word/2/lemma/analysis/0/_morph,word/2/lemma/analysis/1/_morph,word/2/lemma/analysis/2/_morph,word/2/lemma/analysis/3/_morph,word/2/lemma/_id,word/2/lemma/_entry,word/2/lemma/_POS,word/2/lemma/_disambiguated,word/2/lemma/_TreeTagger,word/2/_form,word/2/_id,word/3/lemma/analysis/0/_morph,word/3/lemma/_id,word/3/lemma/_entry,word/3/lemma/_POS,word/3/lemma/_TreeTagger,word/3/lemma/_disambiguated,word/3/_form,word/3/_id,word/4/lemma/analysis/0/_morph,word/4/lemma/_id,word/4/lemma/_entry,word/4/lemma/_POS,word/4/lemma/_TreeTagger,word/4/lemma/_disambiguated,word/4/_form,word/4/_id,word/5/lemma/analysis/0/_morph,word/5/lemma/_id,word/5/lemma/_entry,word/5/lemma/_POS,word/5/lemma/_TreeTagger,word/5/lemma/_disambiguated,word/5/_form,word/5/_id,word/6/lemma/analysis/0/_morph,word/6/lemma/_id,word/6/lemma/_entry,word/6/lemma/_POS,word/6/lemma/_TreeTagger,word/6/lemma/_disambiguated,word/6/_form,word/6/_id,word/7/lemma/analysis/0/_morph,word/7/lemma/analysis/1/_morph,word/7/lemma/_id,word/7/lemma/_entry,word/7/lemma/_POS,word/7/lemma/_TreeTagger,word/7/lemma/_disambiguated,word/7/_form,word/7/_id,word/8/lemma/analysis/0/_morph,word/8/lemma/_id,word/8/lemma/_entry,word/8/lemma/_POS,word/8/lemma/_disambiguated,word/8/lemma/_TreeTagger,word/8/_form,word/8/_id,word/9/lemma/analysis/0/_morph,word/9/lemma/analysis/1/_morph,word/9/lemma/_id,word/9/lemma/_entry,word/9/lemma/_POS,word/9/lemma/_disambiguated,word/9/lemma/_TreeTagger,word/9/_form,word/9/_id,word/10/lemma/analysis/0/_morph,word/10/lemma/_id,word/10/lemma/_entry,word/10/lemma/_POS,word/10/lemma/_TreeTagger,word/10/lemma/_disambiguated,word/10/_form,word/10/_id,word/11/lemma/analysis/0/_morph,word/11/lemma/_id,word/11/lemma/_entry,word/11/lemma/_POS,word/11/lemma/_TreeTagger,word/11/lemma/_disambiguated,word/11/_form,word/11/_id,word/12/lemma/analysis/0/_morph,word/12/lemma/analysis/1/_morph,word/12/lemma/_id,word/12/lemma/_entry,word/12/lemma/_POS,word/12/lemma/_TreeTagger,word/12/lemma/_disambiguated,word/12/_form,word/12/_id,word/13/lemma/analysis/0/_morph,word/13/lemma/_id,word/13/lemma/_entry,word/13/lemma/_POS,word/13/lemma/_TreeTagger,word/13/lemma/_disambiguated,word/13/_form,word/13/_id,word/14/lemma/analysis/0/_morph,word/14/lemma/_id,word/14/lemma/_entry,word/14/lemma/_POS,word/14/lemma/_TreeTagger,word/14/lemma/_disambiguated,word/14/_form,word/14/_id,word/15/lemma/analysis/0/_morph,word/15/lemma/_id,word/15/lemma/_entry,word/15/lemma/_POS,word/15/lemma/_TreeTagger,word/15/lemma/_disambiguated,word/15/_form,word/15/_id,word/16/lemma/analysis/0/_morph,word/16/lemma/_id,word/16/lemma/_entry,word/16/lemma/_POS,word/16/lemma/_TreeTagger,word/16/lemma/_disambiguated,word/16/_form,word/16/_id,word/17/lemma/analysis/0/_morph,word/17/lemma/analysis/1/_morph,word/17/lemma/_id,word/17/lemma/_entry,word/17/lemma/_POS,word/17/lemma/_TreeTagger,word/17/lemma/_disambiguated,word/17/_form,word/17/_id,word/18/lemma/analysis/0/_morph,word/18/lemma/_id,word/18/lemma/_entry,word/18/lemma/_POS,word/18/lemma/_TreeTagger,word/18/lemma/_disambiguated,word/18/_form,word/18/_id,word/19/lemma/analysis/0/_morph,word/19/lemma/_id,word/19/lemma/_entry,word/19/lemma/_POS,word/19/lemma/_TreeTagger,word/19/lemma/_disambiguated,word/19/_form,word/19/_id,word/20/lemma/analysis/0/_morph,word/20/lemma/_id,word/20/lemma/_entry,word/20/lemma/_POS,word/20/lemma/_TreeTagger,word/20/lemma/_disambiguated,word/20/_form,word/20/_id,word/21/lemma/analysis/0/_morph,word/21/lemma/_id,word/21/lemma/_entry,word/21/lemma/_POS,word/21/lemma/_TreeTagger,word/21/lemma/_disambiguated,word/21/_form,word/21/_id,word/22/lemma/analysis/0/_morph,word/22/lemma/_id,word/22/lemma/_entry,word/22/lemma/_POS,word/22/lemma/_disambiguated,word/22/lemma/_TreeTagger,word/22/_form,word/22/_id,word/23/lemma/analysis/0/_morph,word/23/lemma/_id,word/23/lemma/_entry,word/23/lemma/_POS,word/23/lemma/_TreeTagger,word/23/lemma/_disambiguated,word/23/_form,word/23/_id,word/24/lemma/analysis/0/_morph,word/24/lemma/_id,word/24/lemma/_entry,word/24/lemma/_POS,word/24/lemma/_TreeTagger,word/24/lemma/_disambiguated,word/24/_form,word/24/_id,word/25/lemma/analysis/0/_morph,word/25/lemma/_id,word/25/lemma/_entry,word/25/lemma/_POS,word/25/lemma/_TreeTagger,word/25/lemma/_disambiguated,word/25/_form,word/25/_id,word/26/lemma/analysis/0/_morph,word/26/lemma/analysis/1/_morph,word/26/lemma/analysis/2/_morph,word/26/lemma/_id,word/26/lemma/_entry,word/26/lemma/_POS,word/26/lemma/_TreeTagger,word/26/lemma/_disambiguated,word/26/_form,word/26/_id,word/27/lemma/analysis/0/_morph,word/27/lemma/_id,word/27/lemma/_entry,word/27/lemma/_POS,word/27/lemma/_disambiguated,word/27/lemma/_TreeTagger,word/27/_form,word/27/_id,punct/0/_mark,punct/1/_mark,punct/2/_mark,punct/3/_mark,punct/4/_mark,_id,_location,word/5/lemma/analysis/1/_morph,word/0/lemma/analysis/1/_morph,word/8/lemma/analysis/1/_morph,word/27/lemma/analysis/1/_morph,word/28/lemma/analysis/0/_morph,word/28/lemma/analysis/1/_morph,word/28/lemma/analysis/2/_morph,word/28/lemma/_id,word/28/lemma/_entry,word/28/lemma/_POS,word/28/lemma/_disambiguated,word/28/lemma/_TreeTagger,word/28/_form,word/28/_id,word/29/lemma/analysis/0/_morph,word/29/lemma/_id,word/29/lemma/_entry,word/29/lemma/_POS,word/29/lemma/_TreeTagger,word/29/lemma/_disambiguated,word/29/_form,word/29/_id,word/30/lemma/analysis/0/_morph,word/30/lemma/analysis/1/_morph,word/30/lemma/_id,word/30/lemma/_entry,word/30/lemma/_POS,word/30/lemma/_TreeTagger,word/30/lemma/_disambiguated,word/30/_form,word/30/_id,word/31/lemma/analysis/0/_morph,word/31/lemma/_id,word/31/lemma/_entry,word/31/lemma/_POS,word/31/lemma/_TreeTagger,word/31/lemma/_disambiguated,word/31/_form,word/31/_id,word/32/lemma/analysis/0/_morph,word/32/lemma/analysis/1/_morph,word/32/lemma/_id,word/32/lemma/_entry,word/32/lemma/_POS,word/32/lemma/_disambiguated,word/32/lemma/_TreeTagger,word/32/_form,word/32/_id,punct/5/_mark,punct/6/_mark,word/8/lemma/analysis/2/_morph,word/6/lemma/analysis/1/_morph,word/6/lemma/analysis/2/_morph,word/18/lemma/analysis/1/_morph,word/19/lemma/analysis/1/_morph,word/20/lemma/analysis/1/_morph,word/20/lemma/analysis/2/_morph,word/23/lemma/analysis/1/_morph,word/10/lemma/analysis/1/_morph,word/0/lemma/analysis/2/_morph,word/0/lemma/analysis/3/_morph,word/13/lemma/analysis/1/_morph,word/16/lemma/analysis/1/_morph,word/4/lemma/analysis/1/_morph,word/4/lemma/analysis/2/_morph,word/7/lemma/analysis/2/_morph,word/11/lemma/analysis/1/_morph,word/15/lemma/analysis/1/_morph,word/17/lemma/analysis/2/_morph,word/33/lemma/analysis/0/_morph,word/33/lemma/_id,word/33/lemma/_entry,word/33/lemma/_POS,word/33/lemma/_disambiguated,word/33/lemma/_TreeTagger,word/33/_form,word/33/_id,word/34/lemma/analysis/0/_morph,word/34/lemma/_id,word/34/lemma/_entry,word/34/lemma/_POS,word/34/lemma/_disambiguated,word/34/lemma/_TreeTagger,word/34/_form,word/34/_id,word/14/lemma/analysis/1/_morph,word/5/lemma/analysis/2/_morph,word/24/lemma/analysis/1/_morph,word/31/lemma/analysis/1/_morph,word/31/lemma/analysis/2/_morph,word/31/lemma/analysis/3/_morph,word/35/lemma/analysis/0/_morph,word/35/lemma/_id,word/35/lemma/_entry,word/35/lemma/_POS,word/35/lemma/_TreeTagger,word/35/lemma/_disambiguated,word/35/_form,word/35/_id,word/36/lemma/analysis/0/_morph,word/36/lemma/_id,word/36/lemma/_entry,word/36/lemma/_POS,word/36/lemma/_TreeTagger,word/36/lemma/_disambiguated,word/36/_form,word/36/_id,word/37/lemma/analysis/0/_morph,word/37/lemma/_id,word/37/lemma/_entry,word/37/lemma/_POS,word/37/lemma/_TreeTagger,word/37/lemma/_disambiguated,word/37/_form,word/37/_id,word/15/lemma/analysis/2/_morph,word/15/lemma/analysis/3/_morph,word/3/lemma/analysis/1/_morph,word/21/lemma/analysis/1/_morph,word/22/lemma/analysis/1/_morph,word/13/lemma/analysis/2/_morph,word/13/lemma/analysis/3/_morph,word/4/lemma/analysis/3/_morph,word/4/lemma/analysis/4/_morph,word/8/lemma/analysis/3/_morph,word/21/lemma/analysis/2/_morph,word/25/lemma/analysis/1/_morph,word/25/lemma/analysis/2/_morph,word/25/lemma/analysis/3/_morph,word/15/lemma/analysis/4/_morph,word/15/lemma/analysis/5/_morph,word/15/lemma/analysis/6/_morph,word/15/lemma/analysis/7/_morph,word/38/lemma/analysis/0/_morph,word/38/lemma/_id,word/38/lemma/_entry,word/38/lemma/_POS,word/38/lemma/_TreeTagger,word/38/lemma/_disambiguated,word/38/_form,word/38/_id,word/39/lemma/analysis/0/_morph,word/39/lemma/_id,word/39/lemma/_entry,word/39/lemma/_POS,word/39/lemma/_TreeTagger,word/39/lemma/_disambiguated,word/39/_form,word/39/_id,word/40/lemma/analysis/0/_morph,word/40/lemma/_id,word/40/lemma/_entry,word/40/lemma/_POS,word/40/lemma/_TreeTagger,word/40/lemma/_disambiguated,word/40/_form,word/40/_id,word/41/lemma/analysis/0/_morph,word/41/lemma/_id,word/41/lemma/_entry,word/41/lemma/_POS,word/41/lemma/_TreeTagger,word/41/lemma/_disambiguated,word/41/_form,word/41/_id,word/42/lemma/analysis/0/_morph,word/42/lemma/_id,word/42/lemma/_entry,word/42/lemma/_POS,word/42/lemma/_TreeTagger,word/42/lemma/_disambiguated,word/42/_form,word/42/_id,word/43/lemma/analysis/0/_morph,word/43/lemma/_id,word/43/lemma/_entry,word/43/lemma/_POS,word/43/lemma/_TreeTagger,word/43/lemma/_disambiguated,word/43/_form,word/43/_id,word/44/lemma/analysis/0/_morph,word/44/lemma/_id,word/44/lemma/_entry,word/44/lemma/_POS,word/44/lemma/_TreeTagger,word/44/lemma/_disambiguated,word/44/_form,word/44/_id,word/45/lemma/analysis/0/_morph,word/45/lemma/_id,word/45/lemma/_entry,word/45/lemma/_POS,word/45/lemma/_TreeTagger,word/45/lemma/_disambiguated,word/45/_form,word/45/_id,word/46/lemma/analysis/0/_morph,word/46/lemma/_id,word/46/lemma/_entry,word/46/lemma/_POS,word/46/lemma/_TreeTagger,word/46/lemma/_disambiguated,word/46/_form,word/46/_id,punct/7/_mark,word/23/lemma/analysis/2/_morph,word/33/lemma/analysis/1/_morph,word/33/lemma/analysis/2/_morph,word/33/lemma/analysis/3/_morph,word/9/lemma/analysis/2/_morph,word/10/lemma/analysis/2/_morph,word/10/lemma/analysis/3/_morph,word/10/lemma/analysis/4/_morph,word/10/lemma/analysis/5/_morph,word/10/lemma/analysis/6/_morph,word/10/lemma/analysis/7/_morph,word/12/lemma/analysis/2/_morph,word/12/lemma/analysis/3/_morph,word/29/lemma/analysis/1/_morph,word/9/lemma/analysis/3/_morph,word/1/lemma/analysis/1/_morph,word/4/lemma/analysis/5/_morph,word/5/lemma/analysis/3/_morph,word/5/lemma/analysis/4/_morph,word/5/lemma/analysis/5/_morph,word/5/lemma/analysis/6/_morph,word/5/lemma/analysis/7/_morph,word/6/lemma/analysis/3/_morph,word/6/lemma/analysis/4/_morph,word/11/lemma/analysis/2/_morph,word/7/lemma/analysis/3/_morph,word/7/lemma/analysis/4/_morph,word/14/lemma/analysis/2/_morph,word/19/lemma/analysis/2/_morph,word/3/lemma/analysis/2/_morph,word/0/lemma/analysis/4/_morph,word/3/lemma/analysis/3/_morph,word/1/lemma/analysis/2/_morph,word/1/lemma/analysis/3/_morph,word/36/lemma/analysis/1/_morph,word/34/lemma/analysis/1/_morph,word/20/_lacuna,word/27/lemma/analysis/2/_morph,word/38/lemma/analysis/1/_morph,word/14/lemma/analysis/3/_morph,word/35/lemma/analysis/1/_morph,word/35/lemma/analysis/2/_morph,word/35/lemma/analysis/3/_morph,word/37/lemma/analysis/1/_morph,word/21/lemma/analysis/3/_morph,word/21/lemma/analysis/4/_morph,word/12/_lacuna
neut nom/voc/acc sg,103163,τέρμα,noun,FALSE,n/a,te/rma,1,masc/fem/neut gen sg (epic),84954,πολύκμητος,adjective,FALSE,n/a,polukmh/toio,2,masc acc sg,neut nom/voc/acc sg,masc/fem acc sg,neut nom/voc/acc sg,67052,μεταχρόνιος,adjective,1.0,TRUE,metaxro/nion,3,masc gen sg (epic),84434,πόλεμος,noun,FALSE,n/a,pole/moio,4,indeclform (conj),51951,καί,conjunction,FALSE,n/a,kai\,5,masc acc sg,nlsj71220,λόχος,noun,FALSE,n/a,lo/xon,6,fem gen sg (epic ionic),14755,Ἀργεῖος,proper,FALSE,n/a,*)argei/hs,7,masc/fem acc sg,neut nom/voc/acc sg,50713,ἱππήλατος,adjective,FALSE,n/a,i(pph/laton,8,neut nom/voc/acc sg,42214,ἔργον,noun,1.0,TRUE,e)/rgon,9,masc nom pl,masc nom/voc pl,nlsj2559,Ἀθήνευς,proper,0.33,FALSE,*)aqh/nhs,10,indeclform (adverb),17595,αὐτίκα,adverb,FALSE,n/a,au)ti/ka,11,masc/fem dat 1st sg,30657,ἐγώ,pronoun,FALSE,n/a,moi,12,pres part act masc/neut dat sg,pres ind act 3rd pl (doric),95898,σπεύδω,verb,FALSE,n/a,speu/donti,13,masc acc sg (attic epic),85306,πολύς,adjective,FALSE,n/a,polu\n,14,indeclform (prep),24517,διά,preposition,FALSE,n/a,dia\,15,masc acc sg,69052,μῦθος,noun,FALSE,n/a,mu=qon,16,aor part act fem nom/voc sg,9014,ἀνίημι,verb,FALSE,n/a,a)nei=sa,17,pres imperat act 2nd sg,imperf ind act 3rd sg (homeric ionic),35414,ἐνέπω,verb,FALSE,n/a,e)/nnepe,18,fem nom/voc sg,52691,Καλλιόπη,proper,FALSE,n/a,*kallio/peia,19,indeclform (conj),51951,καί,conjunction,FALSE,n/a,kai\,20,fem acc sg (epic ionic),15842,ἀρχαῖος,adjective,FALSE,n/a,a)rxai/hn,21,fem acc sg,42522,ἔρις,noun,FALSE,n/a,e)/rin,22,masc gen pl,8665,ἀνήρ,noun,1.0,TRUE,a)ndrw=n,23,perf part mp masc/neut gen sg,60003,κρίνω,verb,FALSE,n/a,kekrime/nou,24,masc gen sg (epic),84434,πόλεμος,noun,FALSE,n/a,pole/moio,25,fem dat sg (attic epic ionic),102736,ταχύς,adjective,FALSE,n/a,taxei/h|,26,aor imperat act 2nd sg,fut part act masc voc sg,fut part act neut nom/voc/acc sg,64316,λύω,verb,FALSE,n/a,lu=son,27,fem dat sg (attic epic ionic),11106,ἀοιδός,noun,1.0,TRUE,a)oidh=|,28,",",",",",",",",.,1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indeclform (adverb),46646,ἤδη,adverb,TRUE,1.0,h)/dh,1,indeclform (particle),66260,μέν,particle,FALSE,n/a,me\n,2,masc/neut gen sg (epic),,,,23913,δέκατος,adjective,n/a,FALSE,deka/toio,3,pres part mp masc/neut gen sg,60703,κυλίνδω,verb,FALSE,n/a,kulindome/nou,4,masc gen sg,64061,λυκάβας,adjective,FALSE,n/a,luka/bantos,5,fem nom/voc sg (epic ionic),22132,γηραιός,adjective,TRUE,0.5,ghrale/h,6,plup ind mp 3rd sg (homeric ionic),102369,τανύω,verb,FALSE,n/a,teta/nusto,7,masc gen pl,,112060,φόνος,noun,TRUE,1.0,fo/nwn,8,masc/fem nom sg,3354,ἀκόρητος,adjective,n/a,FALSE,a)ko/rhtos,9,fem nom sg,,36431,Ἐνυώ,proper,n/a,FALSE,*)enuw\,10,masc dat pl,105816,Τρώς,proper,FALSE,n/a,*trwsi/,11,enclitic indeclform (particle),102752,τε,particle,FALSE,n/a,te,12,indeclform (conj),,51951,καί,conjunction,FALSE,n/a,kai\,13,masc dat pl (epic ionic aeolic),nlsj4526,Δαναός,proper,FALSE,0.5,*danaoi=sin,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,,,,,2,1.6,fem nom/voc sg (epic ionic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pres part mp fem gen pl (epic),34765,ἐναίρω,verb,FALSE,n/a,e)nairome/nwn,1,indeclform (particle),23596,δέ,particle,FALSE,n/a,d',2,indeclform (particle),,,,14639,ἄρα,particle,1.0,TRUE,a)/ra,3,masc gen pl,112862,φώς,adjective,FALSE,n/a,fwtw=n,4,neut nom/voc/acc pl (epic),28101,δόρυ,noun,FALSE,n/a,dou/rata,5,plup ind act 3rd sg (attic epic),52995,κάμνω,verb,FALSE,n/a,kekmh/kei,6,neut gen pl (epic doric ionic aeolic),71666,ξίφος,noun,FALSE,n/a,cife/wn,7,indeclform (particle),,23596,δέ,particle,FALSE,n/a,d',8,imperf ind act 3rd pl,nlsj39949,θνήσκω,verb,n/a,FALSE,e)/qnh|skon,9,fem nom/voc pl,,11701,ἀπειλή,noun,n/a,FALSE,a)peilai/,10,imperf ind mp 3rd sg (homeric ionic),93491,σβέννυμι,verb,FALSE,n/a,sbe/nnuto,11,masc gen pl (epic ionic),49629,θώραξ,noun,FALSE,n/a,qwrh/kwn,12,fem nom/voc sg (attic epic ionic),,nlsj46904,ἐνοπή,noun,FALSE,n/a,e)noph/,13,imperf ind act 3rd sg (epic ionic),67894,μινύθω,verb,TRUE,0.5,minu/qeske,14,indeclform (particle),23596,δέ,particle,FALSE,n/a,d',15,fem nom/voc sg (attic epic ionic),33707,ἑλικτός,adjective,FALSE,n/a,e(likth\,16,fem nom/voc sg (epic ionic),15281,ἁρμονία,noun,FALSE,n/a,a(rmoni/h,17,aor part pass fem nom/voc sg (epic ionic),,92323,ῥήγνυμι,verb,TRUE,0.5,r(hxqei=sa,18,masc/fem/neut gen pl (epic doric ionic aeolic),110570,φερεσσακής,adjective,FALSE,n/a,feressake/wn,19,masc/fem gen pl,102911,τελαμών,noun,FALSE,n/a,telamw/nwn,20,fem nom/voc pl,16400,ἀσπίς,noun,FALSE,n/a,a)spi/des,21,proclitic indeclform (adverb),75730,οὐ,adverb,FALSE,n/a,ou)k,22,imperf ind mp 3rd pl (homeric ionic),8575,ἀνέχω,verb,n/a,FALSE,a)ne/xonto,23,pres inf act (attic epic),66294,μένω,verb,FALSE,n/a,me/nein,24,indeclform (adverb),43266,ἔτι,adverb,FALSE,n/a,e)/ti,25,masc acc sg,28201,δοῦπος,noun,FALSE,n/a,dou=pon,26,masc gen pl,,,3800,ἄκων,noun,TRUE,1.0,a)ko/ntwn,27,imperf ind mp 3rd sg (epic),64316,λύω,verb,n/a,FALSE,lu/eto,28,",",",",",",",",",",3,1.8,,pres part mp masc/neut gen pl (epic),imperf ind act 1st sg,imperf ind mp 3rd sg (homeric ionic),neut nom/voc/acc pl,fem nom/voc/acc dual,fem nom/voc sg (doric aeolic),53025,καμπύλος,adjective,1.0,TRUE,kampu/la,29,neut nom/voc/acc pl,104311,τόξον,noun,FALSE,n/a,to/ca,30,imperf ind act 3rd pl,imperf ind act 1st sg,55028,καταρρέω,verb,FALSE,n/a,kate/rreon,31,masc nom pl (epic ionic),116136,ὠκύς,adjective,FALSE,n/a,w)ke/es,32,masc nom pl,masc nom/voc pl,50605,ἰός,adjective,0.5,TRUE,i)oi/,33,",",.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
masc/fem nom/voc pl,50824,ἵππος,noun,FALSE,n/a,i(/ppoi,1,indeclform (particle),23596,δέ,particle,FALSE,n/a,d',2,masc/fem dat sg (epic ionic),,,,29856,ἕ,pronoun,1.0,TRUE,oi(,3,indeclform (particle),66260,μέν,particle,FALSE,n/a,me\n,4,indeclform (prep),8535,ἄνευθε,preposition,FALSE,n/a,a)/neuqen,5,fem gen sg (attic epic ionic),1705,ἀεργηλός,adjective,FALSE,n/a,a)erghlh=s,6,indeclform (prep),nlsj126,ἐπί,preposition,FALSE,n/a,e)pi\,7,fem gen sg (attic epic ionic),,110427,φάτνη,noun,FALSE,n/a,fa/tnhs,8,neut nom/voc/acc pl,72411,οἰκτρός,adjective,n/a,FALSE,oi)ktra\,9,masc/fem/neut nom/voc/acc dual,masc/fem/neut gen sg (doric aeolic),54217,κάτος,adjective,0.5,TRUE,ka/tw,10,pres part act masc nom/voc pl,69531,μύω,verb,FALSE,n/a,mu/ontes,11,masc/fem acc pl,73603,ὁμόζυξ,noun,FALSE,n/a,o(mo/zugas,12,imperf ind act 3rd pl,imperf ind act 1st sg,96525,στένω,verb,FALSE,n/a,e)/stenon,13,masc/fem acc pl,50824,ἵππος,noun,FALSE,n/a,i(/ppous,14,masc/fem dat sg (epic ionic),29856,ἕ,pronoun,TRUE,1.0,oi(,15,indeclform (particle),23596,δέ,particle,FALSE,n/a,d',16,masc acc pl,17907,αὐτός,pronoun,FALSE,n/a,au)tou\s,17,pres part act masc nom/voc pl (epic doric ionic aeolic),,84205,ποθέω,verb,FALSE,n/a,poqe/ontes,18,perf part act masc acc pl,73172,ὄλλυμι,verb,FALSE,n/a,o)lwlo/tas,19,masc acc pl (epic ionic),47413,ἡνιοχεύς,noun,FALSE,n/a,h(nioxh=as,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",",.,,,,4,1.14,,,fem nom/voc/acc dual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fem nom/voc sg (attic doric aeolic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pres opt mp 3rd sg (epic ionic),57039,κέω,verb,TRUE,0.5,kei=to,1,indeclform (particle),23596,δέ,particle,FALSE,n/a,de\,2,masc nom sg,,,,nlsj8840,Πηλείδης,proper,0.5,TRUE,*phlei/dhs,3,indeclform (particle),66260,μέν,particle,FALSE,n/a,me\n,4,pres part act masc nom sg,45996,ἔχω,verb,TRUE,0.33,e)/xwn,5,indeclform (adverb),4845,ἅμα,adverb,FALSE,n/a,a(/ma,6,masc acc sg,70105,νεκρός,noun,FALSE,n/a,nekro\n,7,masc acc sg,,43089,ἑταῖρος,noun,FALSE,n/a,e(tai=ron,8,masc dat sg,nlsj2453,Ἀντίλοχος,proper,n/a,FALSE,*)antilo/xw|,9,indeclform (particle),,23596,δέ,particle,n/a,FALSE,d',10,indeclform (prep),nlsj126,ἐπί,preposition,FALSE,n/a,e)pi\,11,masc/fem dat sg,76703,παῖς,adjective,FALSE,n/a,paidi\,12,masc nom sg,,22019,γέρων,noun,FALSE,n/a,ge/rwn,13,imperf ind mp 3rd sg,72115,ὀδύρομαι,verb,FALSE,n/a,w)du/reto,14,masc nom sg,70471,Νέστωρ,proper,FALSE,n/a,*ne/stwr,15,masc nom sg,2112,Αἴας,proper,FALSE,0.5,*ai)/as,16,indeclform (particle),23596,δέ,particle,FALSE,n/a,d',17,masc/fem/neut dat sg,,nlsj28471,αὐτόφονος,adjective,TRUE,0.5,au)tofo/nw|,18,masc acc sg,20962,βριαρός,adjective,FALSE,n/a,briaro\n,19,neut gen sg (doric aeolic),24007,δέμας,noun,FALSE,n/a,de/mas,20,neut nom/voc/acc dual (attic epic),33751,ἕλκος,noun,TRUE,1.0,e(/lkei+,21,aor part act masc nom/voc sg (attic epic ionic),64316,λύω,verb,FALSE,n/a,lu/sas,22,neut nom/voc/acc sg,110390,φάσγανον,noun,n/a,FALSE,fa/sganon,23,masc acc sg,45948,ἐχθρός,adjective,FALSE,n/a,e)xqro\n,24,aor ind act 3rd sg,63937,λούω,verb,FALSE,n/a,e)/louse,25,perf part act masc/neut gen sg,64562,μαίνομαι,verb,FALSE,n/a,memhno/tos,26,neut gen sg,,,2392,αἷμα,noun,FALSE,n/a,ai(/matos,27,masc dat sg,73435,ὄμβρος,noun,n/a,FALSE,o)/mbrw|,28,",",",",.,,,5,1.17,,imperf ind mp 3rd sg (attic epic),,masc dat sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neut nom/voc/acc sg,masc acc sg,neut nom/voc/acc sg,neut nom/voc/acc sg,neut dat sg (epic ionic),neut dat sg,neut nom/voc/acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
